30-6-1 遠心圧縮機の吐き出し管の絞り弁の開度調整で流量を減らす方法では、絞り弁の抵抗がエネルギーロスとなり、動力はあまり減らない。,○
30-6-2 遠心圧縮機の一つのケーシングの段数は、主に軸の危険回転数によって制約を受け、段数が多い場合は一次危険速度を超えて運転はできない。,×
30-6-3 多段往復圧縮機の2段の吐出圧力および吐出ガス温度が異常上昇したとき、2段の吐出中間冷却器の冷却水通水弁の開度と、3段の吸入弁および吐出弁を点検した。,○
30-6-4 給油式の往復圧縮機には、ラビリンスピストン式、ダイヤフラム式がある。,×
1-6-1 液化ガスの遠心ポンプのキャビテーションを避けるため、吸入貯槽の液温を上げることによりポンプの吸入圧力を上げた。,×
1-6-2 遠心ポンプの軸動力は、吐き出し管の絞り弁が全閉の時に最大となる。,×
1-6-3 遠心ポンプの取り扱い液の密度が上がると、駆動電動機の過負荷（オーバーロード）の可能性がある。,○
1-6-4 遠心ポンプは、揚程が低いものでは締切り起動・停止ができるが、軸流ポンプは、バイパスや可動羽根の採用などの対策を講じない場合には、締切り起動・停止ができない。,○
2-6-1 遠心圧縮機の吐き出し側の抵抗が大きくなったので、サージングを避けるためにバイパス管を閉じて回転数を上げた。,×
2-6-2 遠心圧縮機の定常運転時の回転数は、ロータの一次危険速度を超えてはならない。,×
2-6-3 往復圧縮機による空気の圧縮では、ラビリンスピストン式の無給油圧縮機が使用できる。,○
2-6-4 往復圧縮機の容量調整に使用されるバイパス方式は、遠心圧縮機でも適用される。,○
3-6-1 遠心圧縮機の吐き出し側の抵抗が大きくなると、圧縮機の運転がサージング領域に入る可能性は低くなる。,×
3-6-2 連続的に吐出し風量の一部を吸込み間に戻すバイパスコントロールで吸込み温度が上昇する場合には、これを防止するために冷却器をバイパス管路に設ける方法がある。,○
3-6-3 遠心圧縮機の異常振動の主周波数がロータの回転数に等しい場合、振動の原因の一つとして、羽根車への汚れの付着が考えられる。,○
3-6-4 遠心圧縮機の一つのケーシングの段数は、主に軸の危険回転数によって制約を受け、段数が多い場合には数個のケーシングに分ける。,○
遠心ポンプのキャビテーションを避けるためには、吸入貯槽の液面を上げること、取り扱い液の温度を下げることが有効である。,○
遠心ポンプの水撃作用を防止するため、吐出し配管の逆止弁にバイパス弁を設けて圧力上昇を抑える方法がある。,○
脈動が発生する往復ポンプでは、必要NPSHに対して利用できるNPSHの余裕は小さくすることができる。,×
往復ポンプの流量調整は、バイパス弁開度、回転速度（単位時間あたりの回転数）またはストローク長さの変更により行える。,○
H25-7-1 冬季になり吸込みガス温度が下がっても、回転数、圧力比が変わらなければ、駆動電動機の過負荷の心配はない。,○
H25-7-2 炭酸ガス（分子量44、比熱容量の比1.31）用圧縮機の試運転を空気（分子量29、比熱容量の比1.4）にて行うが、回転数、吸込み温度、圧力比が同じ範囲であれば、駆動電動機の過負荷の心配はない。,×
H25-7-3 多段圧縮機の2段の冷却器の出口側温度が異常上昇したので、1、2段の冷却器および2段の吸込み弁、吐出し弁も点検した。,○
H25-7-4 容量調整方法の一つである吸込み弁アンローダ方式は、シリンダに設けられたクリアランスボックスの弁を開閉し、すきま容積を変化させて流量調整を行う。,×
H27-7-1?遠心ポンプの軸動力は、流量が増加するほど大きくなるが、軸流ポンプの軸動力は、締め切り運転時に最大になる。,○
H27-7-2?プランジャポンプは容積型で、弁の開閉により液体を吸い込み圧送するものであるが、NPSH（有効吸い込み揚程）を考慮しなければならない。,○
H27-7-3?遠心ポンプを分解点検したとき、羽車とケーシング内面にエロージョンが見られたので、原因として水撃作用（ウォータハンマ）を取り上げ、対策を講じた。,×
H27-7-4?送水配管の水撃作用（ウォータハンマ）の発生を防止する対策の一つとして、遮断弁の開閉時間が長くなるようにした。,○
H26-7-1 火災・爆発による環境汚染を未然に防止するにはマネジメントシステムを構築し、環境に対する管理を行うことが重要であり、環境保全に特化したシステムがレスポンシブル・ケア（RC）である。,×
H26-7-2 災害・事故件数の推移をみると、昭和40年代の設備の新設、大型化に伴い、その件数が増加したが、その後の新たな規制法の施行、技術の進歩により、事故件数は現在に至るまで着実に減少している。,×
H26-7-3 災害・事故を防ぐには認知確認ミス、誤操作などの人が関係するミスを少なくし、あわせて設備の点検を十分行って、機器材料の劣化・腐食の早期発見に努めることが有効である。,○
H26-7-4 災害・事故の教訓として、ハードおよびソフトを見直し、あらゆるケースに対応できる保安管理システムを確立しておくとともに、このシステムに基づき、全従業員に対し教育や訓練を通じて、保安管理を意識及び行動の両面で徹底させることが重要である。,○
H28-7-1?環境基準は、人の健康を保護する観点から特定の物質について定められているが、連続測定機により常時モニタリングが行われているものはない。,×
H28-7-2?化学物質を扱う化学産業では、環境保全、保安防災、化学品安全、労働安全衛生および物流安全の全分野を一体とした総合管理が重要である。,○
H28-7-3?高圧ガス災害・事故の原因として、設備の設計及び製作の不良、設備の維持管理の不良、ヒューマンファクターなどがある。,○
H28-7-4?災害や事故は、その主な原因である認知確認ミス、誤操作、誤判断など、人が関係するミスをなくすことができればほとんど防止できる。,×
H29-7-1?事故防止のため、事業者は設備メーカーに点検整備を依頼するに当たって、保守管理にかかわる役割分担を明確にし、安全性に対し漏れがないようにした。,○
H29-7-2?事業活動に伴って発生する大気汚染の原因となる有害な物質には、ばい煙、粉じん、特定物質があるが、それぞれの規制措置はない。,×
H29-7-3?温室効果は物質によって異なり、大気中の存在濃度と地球温暖化係数によって温室効果の寄与度が算出される。,○
H29-7-4 ISO14001の環境マネジメントシステムにおける環境方針は、経営者が環境保全を継続的に改善していくことを示す重要な社内情報であり、一般の人が入手することはできない。,×
30-7-1 成層圏のオゾンは有害な紫外線を吸収して、それが地表面に届くことを防いでいる。地上で排出された塩素、塩化水素は成層圏に到達してオゾンを破壊する。,×
大気環境基準に定められている物質のうち、一酸化炭素は、連続測定機による常時モニタリングが行われている。,○
30-7-3 ベンゼンは、長期暴露による発がん性を有するが、揮発性有機化合物ではなく、有害大気汚染物質には含まれない。,×
30-7-4 最近の高圧ガス関係の災害・事後の原因を分析した結果では、腐食管理不良、検査管理不良などの設備の維持管理不良による原因が全体の約半数を占めている。,○
1-7-1 大気汚染の原因となる有害な物質であるばい煙は、4種類に区分され、それぞれに排出基準が定められている。,○
1-7-2 浮遊粒子状物質は、大気環境基準で1日平均値が定められており、月1～2回の24時間測定が行われている。,×
1-7-3 温室効果は、大気のガス成分が地表からの赤外線を吸収し、再び地表および大気に返すために生じる。亜酸化窒素（N2O）は温室効果ガスの一種である。,○
1-7-4 高圧ガス災害事故は、その主な原因である、設備の設計、製作の不良、設備の維持管理の不良など、設備に関係するものをなくすことができれば、ほとんど防止できる。,×
2-7-1 大気環境基準で1時間値が定められている二酸化硫黄は、常時モニタリングが行われ、年平均値が定められているベンゼンは月1～2回の24時間測定が行われる。,○
2-7-2 温室効果の寄与度の算出に使用される温室効果ガスの地球温暖化係数は、各温室効果ガス1kgの一定期間における温室効果を二酸化炭素を1として表したものである。,○
2-7-3 化学物質を扱う化学産業では、環境保全、保安防災、化学品安全、労働安全衛生、および物流安全の全分野を一体とした総合管理が重要である。,○
2-7-4 最近の高圧ガス災害・事故の原因割合では、設備の維持管理の不良より、設備の設計および製作の不良の方が多い。,×
3-7-1 化学物質の審査及び製造等の規制に関する法律では、環境を経由して人に健康影響を及ぼす恐れのある化学物質を規制している。,○
3-7-2 大気環境基準では、人の健康を保護する観点から特定の物質について、連続測定機による常時モニタリングが行われている。,○
3-7-3 ISO14001は、環境マネジメントシステムの仕様を定めた規格であり、レスポンシブル・ケア（RC）の環境保全分野とは重なってはいない。,×
3-7-4 最近の高圧ガス災害事故は、その主な原因である設計不良、製作不良、施工管理不良など設備の設計、製作に関するミスをなくせばほとんど防止できる。,×
温室効果ガスである二酸化炭素、メタン、亜酸化窒素、CFC-12（フルオロカーボンの一種）のうち、地球温暖化係数がもっとも大きいのはCFC-12 である。,○
大気汚染防止法において、特定施設から発生する特定物質として、アンモニアは規制されているが、二酸化窒素は規制されていない。,×
レスポンシブル茜ケア（RC）活動を推進するにはRC コードという基本的実施事項に従って行う必要があり、その構成のひとつに社会との対話コードがある。,○
最近（平成23～30年）の高圧ガス災害事故の原因割合では、設備の維持管理の不良が最も多く、次いでヒューマンファクター、設備の設計製作の不良の順で多い。,×
H25-8-1 2Bの高圧バルブのボディーフランジに、メタルジャケットガスケットを使用しているものを用いた。,○
H25-8-2 フランジボルトの締め付け管理方法の一つに、ボルトの伸びを超音波軸力計で測定しながら締め付ける方法がある。（伸び測定法）,○
H25-8-3 高温配管でホットボルティングを省略するために、金属リングガスケットを使用した。,×
H25-8-4 細長い円筒状のピンホールなどから気体または液体が少量漏洩する場合は、漏洩量はピンホールの穴径の4乗に比例し、穴の長さに反比例する。,○
H26-8-1 継手からのガスの漏れ量（体積流量）は、圧力が高いガスほど、密度が高いガスほど、粘度が大きいガスほど大きくなる。,×
H26-8-2 継手などの漏れ止め機構を総称してシールというが、シール材のうち一般的に、静止接合面に挿入するものをガスケット、往復運動や回転運動の摺動部に使用するものをパッキンと呼んでいる。,○
H26-8-3 細長い円筒状のピンホールなどから気体または液体が少量漏洩する場合、穴径が拡大していくと漏洩量は加速度的に増大するので、すぐに措置を講じることが大切である。,○
H26-8-4 ピンホール状ではなく相当に大きい破断口から漏洩する場合の漏洩量は、液体の場合では破断口の断面積の0.5乗に比例する。,×
H27-8-1 メカニカルシールについて、高速の遠心圧縮機では、周速がメカニカルシールの周速限界を超えることがあるので、若干のガス漏洩が許される場合には、一般にドライガスシールが使用される。,○
H27-8-2 メカニカルシールは、漏洩を完全に止めることができず、可燃性、毒性の液体には使用できない。,×
H27-8-3 メカニカルシールは、端面密封方式で、軸に直角にセットされる部品であり、振動に強い。,×
H27-8-4 遠心ポンプに用いられるメカニカルシールの冷却、潤滑方法のうち、フラッシングは熱を除去するとともに、摺動面に異物や不純物が停滞することを防ぐ働きも兼ねている。,○
H28-8-1 フランジ継手においては、内圧が上昇するとボルトが伸びてガスケットに残る圧縮荷重が小さくなり、ある限界値以下になると流体は漏れ始める。,○
H28-8-2 細長い円筒状のピンホールなどから気体が少量漏洩する場合、漏洩量はピンホールの穴径の2乗に、また圧力差に比例し、穴の長さに反比例する。,×
H28-8-3 金属リングガスケットは変形後の復元力が小さいので、高温配管に使用するときは、座屈を避けるためにホットボルティングを行ってはならない。,×
H28-8-4 往復圧縮機の軸封装置に用いられるラビリンスシールは、ケーシングの内周にラビリンスを切ったリングをピストンロッドとごくわずかな隙間を保ち、数組挿入する形式が一般的に用いられる。,○
H29-8-1?細長い円筒状のピンホールから気体が少量漏洩する場合、漏洩量はピンホールにかかる内外圧力差の二乗に比例する。,×
H29-8-2?ピンホール状ではなく相当に大きい破断口から液体が漏洩する場合、漏洩量は破断口にかかる内外圧力差の0.5乗に比例する。,○
H29-8-3?バルブのグランドパッキンの材質には、カーボン、フッ素樹脂などの繊維、黒鉛を主材とし潤滑剤で表面処理したものがある。,○
H29-8-4?ボルトの締め付け管理法のうち、ボルトの伸びを超音波軸力計や伸びゲージなどで測定しながら締め付ける方法をテンション法という。,×
30-8-1 相当大きな破断口から液体が漏洩する場合の漏洩量は、流出係数および破断口にかかる内外圧力差（液頭）に正比例する。,×
30-8-2 高温、高圧の場合、塔・槽のフランジガスケットにジョイントシート、渦巻型ガスケット、金属リングガスケットが用いられる。,×
30-8-3 毒性の液体を取り扱う遠心ポンプの軸封装置にメカニカルシールを選定した。,○
30-8-4 フランジの漏洩防止には、内容物および使用圧力・温度に応じたガスケットの材質・形状の選定、配管の振動に対する振れ止めの施工などがある。,○
1-8-1 細長い円筒状のピンホールなどから気体または液体が少量漏洩する場合は、漏洩量はピンホールの孔径の4乗に比例し、孔の長さに反比例する。,○
1-8-2 ガスケット係数は、流体の漏れを防止できる最小必要残留圧縮応力の内圧に対する比をいい、ガスケットの材質と構造により決定される数値である。,○
1-8-3 遠心圧縮機のオイルフィルムシールは、漏洩を完全に止めることができず、可燃性、毒性の気体には使用できない。,×
1-8-4 圧縮機のラビリンスシールは、高圧の気体が狭い隙間から広い隙間へ流れ出るごとに、逐次圧力を失い、気体の流れを生じる圧力勾配を小さくし有効に漏れを止めようというものである。,○
2-8-1　貯槽において、ピンホールに比べて相当に大きい破断口から液体が漏洩する場合、漏洩量[m3/s]は、破断口の断面積[m2]に正比例し、破断口にかかる内外圧力差（液頭）[m]の1/2乗に比例する。,○
2-8-2 自己緊密式のガスケットは、内圧の上昇に伴い、それに見合うガスケットの面圧が生じ、自己締め付けを行う構造になっているので、超高圧装置のフランジに使用されている。,○
2-8-3 遠心圧縮機の軸封部に用いるドライガスシールは、軸とシール部材が常に非接触のためシールの摩耗は発生せず、異物の影響を受けにくい。,×
2-8-4 メカニカルシールは、端面密封方式で軸に直角にセットされている精密な部品なので、振動には弱く、漏れ出したら止めることができないので早めの処置が必要である。,○
3-8-1 ガスケット係数は、内圧が作用する前の初期締め付け応力の内圧に対する比をいい、ガスケットの材質フランジ継ぎ手の構造により決定される数値である。,×
3-8-2 金属リングガスケットはシール性能、強度に優れており、締付けによる変形後の復元力も大きく、高温・高圧配管でのホットボルティングを省略できる。,×
3-8-3 無給油式の往復圧縮機の軸封装置に使用されているピストンロッドパッキンには、主にカーボンまたはテフロンが用いられる。,○
3-8-4 低温液化ガス送液ポンプの軸封にメカニカルシールを用い、固定環を冷却し、エコライジングパイプによるガス抜きを行った。,○
"相当大きい破断口から液体が漏えいする場合、漏えい量は流出係数、破断口の断面積、破断
口にかかる内外圧力差に比例する。",×
"フランジ継手からの漏えいを防止するためには、内圧が作用してもガスケットには最小必要
圧縮力が残る必要がある。",○
オイルフィルムシールは、水素ガスのように大気中へのガス漏れが許されない遠心圧縮機の軸封装置には用いられない。,×
"遠心ポンプのメカニカルシールは、端面密封方式であり、しゅう動面（シール端面）は摩耗
するので一方をカーボン、他方に超硬合金を採用した。",○
H25-9-1 FTAは、事故発生原因となる複数の事象の組み合わせを解析することができ、また、事故の発生確率も計算することができる。,○
H25-9-2 ETAは、事故の拡大する確率を求めることができず、事故拡大防止対策の重要性を認識することに適していない。,×
H25-9-3 HAZOPは、操業条件の変化を定められた手引き用語に従って調べ、その変化の原因と結果および取るべき対策を表にまとめて検討する手法で、プロセス異常に対するイメージトレーニングのツールとしても有効である。,○
H25-9-4 FMEAは、評価対象の機器、システムを構成する部位に着目し、あらかじめ想定した故障モードを選択することにより潜在危険を洗い出す手法である。,○
H26-9-1 ダウ方式は、プラントを構成するそれぞれの機器のプロセス条件、危険性物質の保有量などに対し、評価点をつけて、機器、設備全体の危険度を算出する手法であり、危険性の絶対的な評価が可能である。,×
H26-9-2 FMEAで、評価対象部位の故障率データを取り入れた場合は、システムに致命的な影響を与える故障モードの定量的な評価が可能となる。,○
H26-9-3 HAZOPは、プロセスの安全対策の妥当性を確認して、不足している安全対策を探すのに有効な手法である。,○
H26-9-4 事故の発生確率をFTAにより算出し、爆風圧計算などにより事故による損失の程度を算出して、リスクの評価を行った。,○
H27-9-1 FTAは、事故発生に関係するあらゆる要因を明らかにするのに役立つが、各要因の事故に対する寄与の度合いを知ることはできない。,×
H27-9-2 HAZOPは、網羅的に検討を進めるので、プラントの潜在危険性を見落とす可能性が少ない手法であり、単一事象のトラブルの解析に適用する。,○
H27-9-3 ETAは、一つの引き金事象が、事故、災害に拡大する確率の推定が可能であるが、事故災害のすべての要因を網羅するものではない。,○
H27-9-4 What-Ifは、あらかじめチェックリストなどで機能喪失状況や故障を定めておけば網羅性を高めることができるが、複数の事象の組み合わせを想定することはできない。,×
H28-9-1?プラント全体のリスクアセスメントにおいて、プラントを類似条件のユニットごとに複数に分割し、個別にリスク評価を行った。,○
H28-9-2 FTAにより同定したハザードを最終事象とし、HAZOPによってハザードの発生確率を算出した。,×
H28-9-3?ガス拡散計算と火炎からの放射熱計算で、ハザードの影響評価を行い、経済的損失や被災者レベルを定量化した。,○
H28-9-4?ハザードの影響度と発生確率から定量化したリスクが許容されるレベルであったので、リスク低減対策の検討は不要と判断した。,○
H29-9-1 HAZOPは、対象設備について実施者が仮想した機能喪失があった場合に、設備が陥る状態を想定して対策を考える手法であり、仮想する条件をあらかじめ定めておけば、網羅性が高い。,×
H29-9-2 HAZOPは、複数事象の組み合わせに最も適した手法である。,×
H29-9-3 HAZOPは、FTAのトップ事象の選定にも用いられる手法である。,○
H29-9-4 HAZOPは、プロセス異常に対するイメージトレーニングにも有効であるが、解析に長時間を要する。,○
特性要因図は、事故とそれに影響していると思われる要因との関連を整理して、図に体系的にまとめた解析手法で、要因を分類し、どこに管理の重点を置いたらよいかを知るのに便利である。,○
FTAは、事故などを頂上事象として設定し、その事象を引き起こす原因を次々に掘り下げていく手法であり、設定した頂上事象の発生確率の推算はできない。,×
HAZOPは、設計などで意図した操業状態からの「ずれ」がどのような危険となるかを検討する手法であり、単一事象ではなく複数の事象が複合して起こる事故の解析に適用される。,×
FMEAは、機器、システムを構成する部位の故障を想定し、潜在危険を洗い出す手法であり、対象部位の故障率データを取り入れた場合は、システムに影響を与える故障モードを定量的に評価できる。,○
What-ifは、設備面、運転面でのハザードを特定し、機器故障や誤操作などの正常状態と異なった事象発生の影響を考えるのに便利であるが、複数の事象を組み合わせることはできない。,×
HAZOP、FMEAは化学プラントのリスクアセスメントにおいてハザードの特定に用いることができる手法である。,○
FTA、ETA、は機器の故障確率やヒューマンエラーの発生確率などのデータを使用すれば、事故の発生確率を算出できる手法である。,○
特性要因図は、問題とする特性に影響していると思われる要因相互の因果関係を明確に把握し、管理の重点化すべきところを知るのに便利な手法である。,×
Wha-ifは、機器故障などの正常状態と異なった事象発生の影響を考える手法であり、複数事象の組み合わせを想定することはできない。,×
プラントのスタートアップ操作におけるハザードを特定するのに、連続系HAZOPのガイドワードに加えて、タイミングと時間に関するずれを想定するためのガイドワードを追加して解析を実施した。,○
FTAは、事故を発生させる複数の要因の組み合わせを解析することができ、また、事故の発生確率も推定することができる。,○
ETAは、ある引金事象がどのような結果を引き起こしうるかを、樹木の枝分かれ式に追求し分析する手法であり、引金事象が事故に拡大する確率の推定も可能である。,○
What-ifは、ハザードの特定において、正常状態とは異なった事象発生の影響を考える手法として、用いることができる。,○
FTAで事故の発生確率を算出する場合、安全弁設置による確率の低減は算入しない。,×
ETAで、一つの小規模トラブルが事故に拡大していくシナリオを作成し、シナリオに沿って、機器の故障などの確率を使用して、その事故の発生確率を推定した。,○
FMEA は、機器を構成する部品の管理方法の見直しには適用できない。,×
リスク解析の手法のうち、FTAは結果（事故）から原因にさかのぼる方向で解析を進めるのに対し、HAZOPは原因から解析を進める方向の異なった手法であるため、同一の設備について両手法を併用してのリスク解析は避けるべきである。,×
リスクの見積りにあたり、ETAで冷却ポンプが停止した場合に発生する事故の発生確率を推算するのに、異常を知らせる警報装置や、インターロックなどの安全装置は設置されていないものとして計算した。,×
FMEA で、システムを構成する機器に考えられる故障モードを定量的に評価し、また、FMEA をFTAでの頂上事象に関係する構成基本事象の選択にも利用した。,○
製造設備の反応器において、撹拌機が故障したり、冷却水が停止した場合などの異常を想定し、それぞれの影響・結果をWhat-ifで解析して必要な安全対策を検討した。,○
25-10-1 油入防爆構造での点火源となる部分を納める絶縁油の温度は、対象とする爆発性ガスの発火温度に対応して定められた値を超えないようにする必要がある。,○
25-10-2 最大安全隙間は、ガス固有の値であり、この値は内圧防爆構造の電気機器の選定に用いられる。,×
25-10-3 最小点火電流は、爆発性ガスの種類によって異なり、この値は本質安全防爆構造の電気機器の選定に用いられる。,○
25-10-4 爆発危険箇所の区分を検討する場合、爆発性ガスの存在確率は、そのガスの放出源からのみ決定されるものである。,×
26-10-1 静電気の発生による帯電機構には、摩擦、混合・攪拌による帯電のほか、滴下帯電、粉砕帯電など多くの過程があり、電荷の供給がなくなれば、電荷は減少していく。,○
26-10-2 帯電物質の放出エネルギーは、物質の導電率が小さくなるほど放電の直前に持っていた静電エネルギーに近くなる。,×
26-10-3 帯電物質の静電エネルギーは、電荷量と物質の静電容量の積に比例する。,×
26-10-4 タンクに導電率の小さい液を流入させる場合、タンクが金属製で接地が施されていても、液の帯電を緩和するには液の導電率、容積に応じた静置時間が必要である。,○
27-10-1 導電性の液体が配管中を乱流で流れる場合、流動による帯電量は、流速の他に配管径の影響も受ける。,○
27-10-2 帯電物質からの放電エネルギーは電荷量の2乗に比例し、帯電物質の電気伝導率に反比例する。,×
27-10-3 体積抵抗率の大きな液体を静電設置が施された導電性のタンクに貯液する場合、タンク流入直後では、流入時に発生した静電気によりタンク中央部は壁面に比べて液体の電位は高くなりやすい。,○
27-10-4 外部雷保護システムにおける避雷接地は、接地抵抗値を極力小さくするとともに被保護物とその周辺の設置電位を一様にすることが重要である。,○
28-10-1 通常の状態において、爆発性雰囲気がしばしば発生する可能性のある電気機器の設置場所は、第二類危険箇所である。,×
28-10-2 耐圧防爆構造の容器は、内部保護ガスの圧力に耐え、内圧低下時の保護装置を備えていなければならない。,×
28-10-3安全増防爆構造は、正常運転時において対象とする爆発性ガスの点火源とならない電気機器に対して適用される。,○
28-10-4 本質安全防爆構造とは、正常時及び故障時において、対象とする爆発性ガスの点火源とならないことを公的機関が確認したものである。,○
29-10-1 帯電物質からの放電で可燃物が発火する災害発生限界の帯電電位は、帯電物質の体積抵抗率に反比例する。,×
29-10-2導体のタンクに静電気が帯電しやすい液体を貯蔵する場合、静電気の帯電を緩和するために設ける静置時間は、貯蔵容量と貯蔵液体の導電率を考慮して決められる。,○
29-10-3 静電気の発生を抑制する方法として、流体中の夾雑物の除去などがあり、静電気の緩和、除去を促進する方法として、湿度を上げることなどがある。,○
29-10-4 体積抵抗率が大きな物質は、体積抵抗率が小さな物質に比べ、設置をしても帯電した電荷は逃がしにくい。,○
30-10-1 耐圧防爆構造は、周囲の爆発性ガスの最小点火電流値によって分類されている。,×
30-10-2 安全増防爆構造は、周囲の爆発性ガスに点火することがないように電気回路の消費エネルギーを制御したもので、適用は計測機器の発振器のような弱電機器に限られている。,×
30-10-3 内圧防爆構造は、電気機器を収納する容器内に保護期待を封入したもので、容器内の圧力が所定の圧力以下になった場合に作動する保護装置が必要である。,○
30-10-4 樹脂充填防爆構造は、電気機器を構成する部分であって、火花、アークを発するもの、または、高温部を樹脂の中に納めることにより点火しないようにした構造である。,○
1-10-1 静電気が発生してもそれ以後に電荷の供給がなければ、物質中の電荷の中や外部への導電によって電荷は減少していき、湿度が高いと電荷の減少が促進される。,○
1-10-2 帯電物質の火花放電で放出するエネルギーは、導電率が異なっていても帯電電位が同じであれば、同じ大きさとなる。,×
1-10-3 石油製品などの可燃性液体を金属製タンクに貯蔵するとき、静電気の帯電を緩和させるための静置時間は、導電率が小さな液体ほど長くする。,○
1-10-4 配管などの金属導体同士をボルトで接続した場合は、電気的にはボンディングしたのと同じ効果が得られている場合もある。,○
2-10-1?耐圧防爆構造は、内部で発生した爆発に耐え、かつ、火炎が外部に伝播しない容器の中に、着火源となる電気機器を収容した構造で、最小点火電流値により分類されている。,×
2-10-2?爆発危険箇所における非点火防爆構造の設置は、第二類危険箇所に限定されている。,○
2-10-3?無停電電源装置（UPS）は、常用電源を直流に変換して蓄電池に充電するとともに、再度交流に変換して電力を供給する。,○
2-10-4?非常用電源に供する蓄電池の容量は、非常用発電設備が設置されている場合は、その起動までの時間、設置されていない場合は、常用電源が回復するまでの総定時間から決定する。,×
静電気が帯電した液体を、静電接地された金属製の貯槽に静置した時の液体の電荷は、導電率が高い液体ほど早く減少する。,○
帯電した物質が一度で放電するエネルギーは、放電直前にもっていた静電エネルギーが同じ場合には、導電率が低いほど大きくなる。,×
可燃物を取り扱う作業者の、火災・爆発の災害発生限界の帯電電位は、可燃物の最小発火エネルギーと作業者の静電容量から計算することができる。,○
外部雷保護システムにおける避雷接地は、接地抵抗値を極力小さくするとともに被保護物とその周辺の接地電位を一様にすることが重要である。,○
耐圧防爆構造および内圧防爆構造は、電気機器を収納する容器内部で爆発が起こっても、外部の爆発性ガスに点火しないようにした仕組みである。,×
油入防爆構造および樹脂充てん防爆構造は、電気機器の点火源と、爆発性ガスが直接接触しないようにした仕組みである。,○
絶縁物を介する継ぎ手で接続されている金属配管は、ボンディングや金属ボルトでの接続などで電気的に同電位にすることができれば、複数の配管をまとめて一か所に静電接地を施すことも可能である。,○
保安接地は、電気機器の外箱の大きさに応じて規定された接地抵抗値とする必要がある。,×
25-11-1 ばね式安全弁は、内圧がばねの力より大きくなると弁体が上がり内部流体を放出して圧力を降下させ、内圧が降下してばねの力のほうが大きくなると閉じるようになっている。,○
25-11-2 破裂板には、金属製またはグラファイト製のものがあり、ばね式安全弁と比較して吹き出し抵抗が大きく、高粘性や固着性の流体に適していない。,×
25-11-3 大気圧付近の圧力で取り扱う低温の液化ガス貯槽の負圧防止対策としてほかの貯槽からの均圧管を設置した。,○
25-11-4 溶栓式安全弁に用いられる溶栓は、ビスマス、カドミウム、鉛、スズなどを主成分とする合金で、規定以上の温度になると溶融するものが使用されている。,○
26-11-1 ばね式安全弁のリフト形式のうち、全量式は弁座流路面積が、弁体と弁座の当たり面より下部にあるノズルののど部の面積より十分大きいものとなるようなリフトが得られる形式である。,○
26-11-2 破裂板は、ばね式安全弁に比べて、防食処理が容易であり、腐食性流体に適している。,○
26-11-3 圧縮機のバイパスラインを使用して、吐き出しガスをその吸い込み側に戻す方式の自動圧力制御装置では、吸い込み量の約半分までの量を戻す容量であればよい。,×
26-11-4 液体を移送する長距離配管に緊急遮断弁を設置するときには、ウォータハンマの発生を防止するために、弁の閉止に要する時間が短すぎないようにする。,○
27-11-1 ばね式安全弁のリフト形式は、揚程式と全量式に分けられ、揚程式はリフトが弁座口の径の1/40以上1/4未満で、弁体が開いた時の流路面積の中で弁座流路面積が最小となる形式である。,○
27-11-2 破裂板は、構造が単純で吹き出し抵抗が小さく、取り扱い、点検が容易であるが、腐食性、固着性の流体には適していない。,×
27-11-3 容器に設ける安全弁は、車両に固定した容器ではばね式のもの、一般高圧ガスの容器では破裂板式、溶栓式のものが一般に使用される。,○
27-11-4 弁体が流体の排圧によって逆流を防止するように作動するバルブを逆止弁といい、リフト逆止弁、スイング逆止弁などがある。,○
28-11-1 圧縮機のバイパスラインを使用して吐き出しガスをその吸い込み側に戻す方式の自動圧力制御装置では、吸い込み量の全量を戻すことができる容量が必要である。,○
28-11-2 屋外の窒素ガス貯槽に、開放型ばね式安全弁を設置した。,○
28-11-3 ばね式安全弁は、破裂板に比べて高粘性流体に適していないが点検が容易である。,×
28-11-4 破裂板は、ばね式安全弁に比べて防食処理が容易であり、破裂するまで交換の必要がない。,×
29-11-1 ばね式安全弁が設置できない設備に、急激な圧力上昇に対する安全装置として、破裂板を設置した。,○
29-11-2 配管に取り付けるばね式安全弁の入口配管は、内容物にかかわらず、配管の下側から取り出す。,×
29-11-3 液体の長距離配管に緊急遮断弁を設置する場合は、瞬時に弁が閉止するようにする。,×
29-11-4 ガス火災で消化困難な場合には、火災により加熱される装置を散水冷却して二次的な火災を防止することが重要である。,○
30-11-1 ばね式安全弁のうち、揚程式安全弁は、弁座流路面積が弁体と弁座との当たり面より下部にあるノズルののど面の面積より十分大きなものとなるようなリフトが得られる形式である。,×
30-11-2 破裂板は、製作ロットごとに決められた数を試験して、その作動圧力を確認する措置などがとられた上で使用される。,○
30-11-3 破裂板は、ばね式安全弁に比べると、高粘性流体に適しているが、異常圧力の上昇速度が大きい場合に対応できない。,×
30-11-4 緊急遮断弁の定期的な作動チェックや弁座漏れ検査を運転中に行えるように、バイパス弁を設置することがあるが、通常運転時には確実に閉止しておく。,○
多段式往復圧縮機全体の保護のために、往復圧縮機の最終段の出口配管のみに、ばね式安全弁を設置した。,×
貯槽の元弁に近接して取り付けた緊急遮断弁を、地震発生時に貯槽の揺れの影響を受けないように、貯槽本体とは別の基礎に設置した。,×
